"Species"	"Comparison"	"D.obs"	"eq.P"	"eq.mean.sim"	"eq.se.sim"	"si12.P"	"si12.mean.sim"	"si12.se.sim"	"si21.P"	"si21.mean.sim"	"si21.se.sim"	"an_breadth"	"Niche_expansion"	"Niche_stability"	"Niche_unfilling"	"migration"	"clade"	"ENClade"	"Migration"	"Distance"	"Area"	"Hypo_br_area"	"Hypo_wi_area"	"SpeciesID"	"FDB_valid"	"FDB_where_included_if_not_split"	"IOC3_1_Genus"	"IOC3_1_Family"	"DB_actual_V1.0"	"EN_groups"	"CPH_ranges_comments"	"CPH_range"	"Extinct_full"	"Extinct_partial"	"Marine_full"	"Marine_partial"	"Migratory_status"	"Migr_dir_full"	"Migr_dir_partial"	"Migr_dir_local"	"Migr_disp_full"	"Migr_disp_partial"	"Migr_disp_local"	"Migr_altitidinal"	"Irruptive"	"Nomad_full"	"Nomad_partial"	"Nomad_local"	"Resid_full"	"Resid_partial"	"Unknown"	"Uncertain"	"Migratory_status_Comments"	"Doublechecked"
"Cecropis_domicella"	"hypo_br"	0.529709052	0.5	0.339602742	NA	0.5	0.058293772	NA	0.5	0.509928353	NA	NA	0.127216317	0.872783683	0.125562387	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	336	570	102	7215	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"mostly resident with some post-breeding movements, seasonal occurrence in some regions (text on daurica in HBW)"	1
"Cecropis_domicella"	"hypo_wi"	0.508791759	0.5	0.317918318	NA	1	0.553816681	NA	0.5	0	NA	NA	0.267628213	0.732371787	0.384500438	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	336	570	102	7215	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"mostly resident with some post-breeding movements, seasonal occurrence in some regions (text on daurica in HBW)"	1
"Cecropis_hyperythra"	"real"	0.217435433	1	0.43731483	NA	0.5	0.167506176	NA	0.5	0.101576926	NA	5.987191236	0.47997124	0.52002876	0.085020741	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	34	46	22	7214	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident (text on daurica in HBW)"	1
"Cecropis_hyperythra"	"hypo_br"	0.217435433	1	0.486573732	NA	0.5	0	NA	1	0.245312387	NA	NA	0.47997124	0.52002876	0.085020741	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	34	46	22	7214	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident (text on daurica in HBW)"	1
"Cecropis_hyperythra"	"hypo_wi"	0.217435433	1	0.490297388	NA	1	0.305634335	NA	0.5	0.001566448	NA	NA	0.47997124	0.52002876	0.085020741	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	34	46	22	7214	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"resident (text on daurica in HBW)"	1
"Cecropis_semirufa"	"real"	0.580758261	0.5	0.484828664	NA	0.5	0.156737062	NA	0.5	0.001037891	NA	7.766849906	0.001450177	0.998549823	0.180557323	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	1169	624	1714	7211	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident near equator, migratory in N & S of range migrating mainly to tropical areas"	1
"Cecropis_semirufa"	"hypo_br"	0.765827696	0.5	0.71083376	NA	0.5	0.01486306	NA	0.5	0.0356327	NA	NA	0.041159336	0.958840664	0.019465107	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	1169	624	1714	7211	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident near equator, migratory in N & S of range migrating mainly to tropical areas"	1
"Cecropis_semirufa"	"hypo_wi"	0.749333259	0.5	0.481901042	NA	0.5	0.047857807	NA	0.5	0.002344896	NA	NA	0.014224265	0.985775735	0.067295645	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	1169	624	1714	7211	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident near equator, migratory in N & S of range migrating mainly to tropical areas"	1
"Cecropis_senegalensis"	"real"	0.705401131	0.5	0.376811704	NA	0.5	0.443744812	NA	0.5	0.019759636	NA	7.622032954	0.074807221	0.925192779	0.013121278	"res"	"Hirundinidae"	"Hirundinidae"	"res"	NA	2250	2250	2250	7212	TRUE	""	"Cecropis"	"Hirundinidae"	0	"Hirundinidae"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	"mainly resident, esp in S,  but partly migratory in some areas, often present mainly in wet season N of equator"	1
"Cecropis_striolata"	"real"	0.407533679	1	0.475131774	NA	0.5	0.030927598	NA	0.5	0.091468731	NA	6.988782413	0.128436735	0.871563265	0.134449725	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	676	800	552	7216	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"largely resident in E & S, elsewhere perhaps partial migrant, some seasonal areas described and mapped"	1
"Cecropis_striolata"	"hypo_br"	0.477947647	1	0.483736794	NA	0.5	0	NA	0.5	0.306229348	NA	NA	0.133910928	0.866089072	0.097409839	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	676	800	552	7216	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"largely resident in E & S, elsewhere perhaps partial migrant, some seasonal areas described and mapped"	1
"Cecropis_striolata"	"hypo_wi"	0.349792693	1	0.438531793	NA	0.5	0.006327306	NA	0.5	0.001891279	NA	NA	0.149967321	0.850032679	0.199676647	"mig"	"Hirundinidae"	"Hirundinidae"	"mig"	"short"	676	800	552	7216	TRUE	""	"Cecropis"	"Hirundinidae"	1	"Hirundinidae"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	"largely resident in E & S, elsewhere perhaps partial migrant, some seasonal areas described and mapped"	1
"Cheramoeca_leucosterna"	"real"	0.572804492	0.5	0.229772091	NA	1	0.572804492	NA	0.5	0.394616501	NA	7.433625219	0.113683022	0.886316978	0.189224715	"res"	"Hirundinidae"	"Hirundinidae"	"res"	NA	660	660	660	7149	TRUE	""	"Cheramoeca"	"Hirundinidae"	0	"Hirundinidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"generally resident, some post-breeding movements"	1
"Chlorothraupis_carmioli"	"real"	0.123799103413203	1	0.281032104571639	NA	0.5	0	NA	0.5	0.0360785842955833	NA	7.37717893574727	0.757089416451269	0.242910583548731	0.79504472199239	"res"	"Cardinalidae"	"Cardinalidae"	"res"	NA	38	38	38	10545	TRUE	""	"Chlorothraupis"	"Cardinalidae"	0	"Cardinalidae"	"split the original CPH range to separate C frenata"	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Chlorothraupis_stolzmanni"	"real"	0.437237700413235	1	0.548387236216726	NA	0.5	0	NA	0.5	0.334723664859905	NA	7.13610815137942	0.486786215320983	0.513213784679017	0.112802855585235	"res"	"Cardinalidae"	"Cardinalidae"	"res"	NA	30	30	30	10548	TRUE	""	"Chlorothraupis"	"Cardinalidae"	0	"Cardinalidae"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Cnemarchus_erythropygius"	"real"	0.431045351206907	1	0.48276112428892	NA	0.5	0.0665085201504265	NA	0.5	0.0279083631547535	NA	7.44220341984865	0.145008055004398	0.854991944995602	0.0474691342768828	"res"	"Xolmiini"	"Xolmiini"	"res"	NA	42	42	42	5337	TRUE	""	"Cnemarchus"	"Tyrannidae"	0	"Xolmiini"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Coloeus_dauuricus"	"real"	0.309618615661956	1	0.625976206335879	NA	0.5	0.272223709800442	NA	0.5	0.0816362596575422	NA	7.18353197402307	0.147354287473384	0.852645712526616	0.406525288086662	"mig"	"Corvus"	"Corvus"	"mig"	"short"	1071	794	1348	6649	TRUE	""	"Coloeus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"S popltns basically resident, N ones migrate"	1
"Coloeus_dauuricus"	"hypo_br"	0.542636211794436	1	0.681612418216928	NA	0.5	0.229992481552057	NA	0.5	0.00711783094348462	NA	NA	0.0595074695130021	0.940492530486998	0.229994444706091	"mig"	"Corvus"	"Corvus"	"mig"	"short"	1071	794	1348	6649	TRUE	""	"Coloeus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"S popltns basically resident, N ones migrate"	1
"Coloeus_dauuricus"	"hypo_wi"	0.421006093191423	1	0.726575783894745	NA	0.5	0.384261976001355	NA	0.5	0.228945756964283	NA	NA	0.0958469693888396	0.90415303061116	0.156887287474859	"mig"	"Corvus"	"Corvus"	"mig"	"short"	1071	794	1348	6649	TRUE	""	"Coloeus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"S popltns basically resident, N ones migrate"	1
"Coloeus_monedula"	"real"	0.318788589570362	0.5	0.145687730281744	NA	0.5	0.0490420283972118	NA	0.5	0.196960838776305	NA	7.02963317354237	0.467244043957085	0.532755956042915	0.0831358436372092	"mig"	"Corvus"	"Corvus"	"mig"	"short"	4499	4168	4830	6648	TRUE	""	"Coloeus"	"Corvidae"	1	"Corvus"	"merged several CPH ranges; Eurasian records are Coloeus monedula, African records are Corvus monedula"	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident or short-distance migrant in W and S, more migratory in NE"	1
"Coloeus_monedula"	"hypo_br"	0.277829268798628	0.5	0.141511503846165	NA	0.5	0.00368184206839417	NA	0.5	0.141490217577759	NA	NA	0.539433908599323	0.460566091400677	0.132489792034318	"mig"	"Corvus"	"Corvus"	"mig"	"short"	4499	4168	4830	6648	TRUE	""	"Coloeus"	"Corvidae"	1	"Corvus"	"merged several CPH ranges; Eurasian records are Coloeus monedula, African records are Corvus monedula"	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident or short-distance migrant in W and S, more migratory in NE"	1
"Coloeus_monedula"	"hypo_wi"	0.248253827560278	0.5	0.129587244178738	NA	0.5	0.153760289053233	NA	1	0.424482177084722	NA	NA	0.580718568386697	0.419281431613303	0.180005648903075	"mig"	"Corvus"	"Corvus"	"mig"	"short"	4499	4168	4830	6648	TRUE	""	"Coloeus"	"Corvidae"	1	"Corvus"	"merged several CPH ranges; Eurasian records are Coloeus monedula, African records are Corvus monedula"	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident or short-distance migrant in W and S, more migratory in NE"	1
"Corvus_albicollis"	"real"	0.53194795401367	1	0.549545608099832	NA	0.5	0.0885685356493497	NA	0.5	0.130644904037706	NA	7.40752664898754	0.0931453084593208	0.906854691540679	0.109277986731329	"res"	"Corvus"	"Corvus"	"res"	NA	554	554	554	6694	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"chiefly sedentary but semi-nomadic and wandering in large flocks of non-breeding adults"	1
"Corvus_albus"	"real"	0.661993674561163	0.5	0.390284404847592	NA	0.5	0.245344274928065	NA	0.5	0.0962792256355063	NA	7.76794773083253	0.000185630871632975	0.999814369128367	0.0704501628719593	"res"	"Corvus"	"Corvus"	"res"	NA	3516	3516	3516	6688	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"mainly sedentary, but many seasonal movements described esp in N of range and depending on rain"	1
"Corvus_brachyrhynchos"	"real"	0.576919935539605	0.5	0.362101378735496	NA	0.5	0.493626428543282	NA	0.5	0.0246967539784375	NA	7.57449312127177	0.0427554457546996	0.957244554245301	0.0227015786656246	"mig"	"Corvus"	"Corvus"	"mig"	"short"	2456	2000	2912	6665	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory and resident popltns, more migratory in N and NE"	1
"Corvus_brachyrhynchos"	"hypo_br"	0.673248568434417	0.5	0.419331049240346	NA	0.5	0.031516586527873	NA	0.5	0.184768842248697	NA	NA	0.0349436030474313	0.965056396952569	0.0194947164622002	"mig"	"Corvus"	"Corvus"	"mig"	"short"	2456	2000	2912	6665	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory and resident popltns, more migratory in N and NE"	1
"Corvus_brachyrhynchos"	"hypo_wi"	0.599440928075549	0.5	0.482424473172924	NA	0.5	0.0675132139058384	NA	0.5	0.193453814155889	NA	NA	0.114691235080587	0.885308764919413	0.020536469185556	"mig"	"Corvus"	"Corvus"	"mig"	"short"	2456	2000	2912	6665	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"migratory and resident popltns, more migratory in N and NE"	1
"Corvus_capensis"	"real"	0.821273016959379	0.5	0.530427652081163	NA	0.5	0.150426459369387	NA	0.5	0.545153902039392	NA	7.39430555126704	0.0319938533123614	0.968006146687639	0.0187695899329341	"res"	"Corvus"	"Corvus"	"res"	NA	962	962	962	6663	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Corvus_caurinus"	"real"	0.0482391157631292	1	0.1779051111684	NA	0.5	0.0190711538678549	NA	0.5	0	NA	7.77265089696158	0.897345143271532	0.102654856728468	0.81976951032906	"res"	"Corvus"	"Corvus"	"res"	NA	254	254	254	6666	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"resident but moves considerably outside breeding season to utilize locally abundant foods"	1
"Corvus_corax"	"real"	0.653906707091606	0.5	0.170059417545943	NA	0.5	0.25361143312573	NA	0.5	0.411390795413673	NA	7.33182167051899	0.0279227210437847	0.972077278956215	0.124032856430927	"mig"	"Corvus"	"Corvus"	"mig"	"short"	17400	17944	16856	6691	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"relatively sedentary, with large home ranges and birds range nomadically widely in non-breeding season, less sedentary in far N of range where pronounced seasonal movements"	1
"Corvus_corax"	"hypo_br"	0.668543809646197	0.5	0.173079438372833	NA	0.5	0.0951462904563337	NA	0.5	0.276618475285189	NA	NA	0.0263673724402917	0.973632627559708	0.124587575119979	"mig"	"Corvus"	"Corvus"	"mig"	"short"	17400	17944	16856	6691	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"relatively sedentary, with large home ranges and birds range nomadically widely in non-breeding season, less sedentary in far N of range where pronounced seasonal movements"	1
"Corvus_corax"	"hypo_wi"	0.654668071471951	0.5	0.167421224285406	NA	0.5	0.121500592131214	NA	0.5	0.238152530360114	NA	NA	0.0231674420783162	0.976832557921684	0.141995774467846	"mig"	"Corvus"	"Corvus"	"mig"	"short"	17400	17944	16856	6691	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"dispersive"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"relatively sedentary, with large home ranges and birds range nomadically widely in non-breeding season, less sedentary in far N of range where pronounced seasonal movements"	1
"Corvus_cornix"	"real"	0.337409927299679	1	0.418845603457826	NA	0.5	0.0830886425564638	NA	0.5	0.212632560167762	NA	7.0634075091682	0.221154505297603	0.778845494702397	0.0866356687008204	"mig"	"Corvus"	"Corvus"	"mig"	"short"	4237	4334	4140	6677	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident in W & S, migratory in others with N birds moving S although migrants have decreased"	1
"Corvus_cornix"	"hypo_br"	0.393767329427287	1	0.549334544234931	NA	0.5	0.142921202014398	NA	0.5	0.189926059589354	NA	NA	0.0632069634408852	0.936793036559115	0.0759160430107286	"mig"	"Corvus"	"Corvus"	"mig"	"short"	4237	4334	4140	6677	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident in W & S, migratory in others with N birds moving S although migrants have decreased"	1
"Corvus_cornix"	"hypo_wi"	0.404570641672757	1	0.441616656422884	NA	0.5	0.00893984282256965	NA	0.5	0.193137333357491	NA	NA	0.168092459312983	0.831907540687017	0.164645140855771	"mig"	"Corvus"	"Corvus"	"mig"	"short"	4237	4334	4140	6677	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident in W & S, migratory in others with N birds moving S although migrants have decreased"	1
"Corvus_corone"	"real"	0.372591977057647	0.5	0.124542175640875	NA	0.5	0.134930642917359	NA	0.5	0.0751626790583931	NA	7.48100134713968	0.402585148470876	0.597414851529124	0.0600670875992842	"mig"	"Corvus"	"Corvus"	"mig"	"short"	9227	9028	9426	6676	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"some popltns basically resident or dispersive in winter, others partial migrants with N breeders moving S"	1
"Corvus_corone"	"hypo_br"	0.350806771826362	0.5	0.126910353550482	NA	0.5	0.142658252993771	NA	0.5	0.168457179822275	NA	NA	0.414645173000707	0.585354826999293	0.0781275739300814	"mig"	"Corvus"	"Corvus"	"mig"	"short"	9227	9028	9426	6676	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"some popltns basically resident or dispersive in winter, others partial migrants with N breeders moving S"	1
"Corvus_corone"	"hypo_wi"	0.346778773193052	0.5	0.108263524985143	NA	1	0.431726758647881	NA	1	0.37625256927336	NA	NA	0.463140735543391	0.536859264456609	0.0755327682323356	"mig"	"Corvus"	"Corvus"	"mig"	"short"	9227	9028	9426	6676	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	"some popltns basically resident or dispersive in winter, others partial migrants with N breeders moving S"	1
"Corvus_coronoides"	"real"	0.288892277008976	0.5	0.126121354994829	NA	0.5	0.171289416040077	NA	1	0.488470144466859	NA	7.85462560747443	0.468940328419606	0.531059671580394	0.478668136620869	"res"	"Corvus"	"Corvus"	"res"	NA	864	864	864	6687	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"sedentary but non-breeding birds form flocks that disperse 100s of km"	1
"Corvus_crassirostris"	"real"	0.127293195796071	1	0.643649300970924	NA	1	0.159152206309136	NA	0.5	0.00396085890476694	NA	7.29692521679077	0.659714601366627	0.340285398633373	0.735899508298925	"res"	"Corvus"	"Corvus"	"res"	NA	114	114	114	6695	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"primarily sedentary"	1
"Corvus_cryptoleucus"	"real"	0.166328495336131	1	0.250318826337376	NA	0.5	0	NA	0.5	0.0788631716455546	NA	7.50981679235553	0.505499958213464	0.494500041786536	0.540502041597236	"mig"	"Corvus"	"Corvus"	"mig"	"short"	344	394	294	6692	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	"relatively sedentary in breeding season, dispersal poorly known, but non-breeding areas mapped S of year-round areas"	1
"Corvus_cryptoleucus"	"hypo_br"	0.160949388418953	1	0.238714726611756	NA	0.5	0.00588195208061537	NA	0.5	0.11814663432695	NA	NA	0.395627640644689	0.604372359355311	0.534796918030895	"mig"	"Corvus"	"Corvus"	"mig"	"short"	344	394	294	6692	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	"relatively sedentary in breeding season, dispersal poorly known, but non-breeding areas mapped S of year-round areas"	1
"Corvus_cryptoleucus"	"hypo_wi"	0.0684185621390437	1	0.253666911541396	NA	0.5	0	NA	1	0.0954644315551609	NA	NA	0.52815343708289	0.47184656291711	0.762034645839305	"mig"	"Corvus"	"Corvus"	"mig"	"short"	344	394	294	6692	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"dispersive"	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	"relatively sedentary in breeding season, dispersal poorly known, but non-breeding areas mapped S of year-round areas"	1
"Corvus_edithae"	"real"	0.766721656654684	1	0.881318854312627	NA	0.5	0.27552378071163	NA	0.5	0.0324191962232447	NA	5.92495467740631	0.0141811656095468	0.985818834390453	0.0454382898944745	"res"	"Corvus"	"Corvus"	"res"	NA	270	270	270	6690	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Corvus_enca"	"real"	0.445400686634504	1	0.723817231316545	NA	0.5	0.0120084127956889	NA	0.5	0.0392061334451379	NA	5.66334388624739	0.157199167951424	0.842800832048576	0.0673320135403503	"res"	"Corvus"	"Corvus"	"res"	NA	472	472	472	6653	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"generally regarded as sedentary, some wandering"	1
"Corvus_florensis"	"real"	0.0352356302899425	1	0.463304172874632	NA	0.5	0	NA	0.5	1.11022302462516e-16	NA	5.72759716333985	0.883326429322553	0.116673570677447	0.942047824743963	"res"	"Corvus"	"Corvus"	"res"	NA	8	8	8	6656	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	""	NA
"Corvus_frugilegus"	"real"	0.555543319781057	0.5	0.41456662658697	NA	0.5	0.104472915952144	NA	0.5	0.033914406314894	NA	7.32149485770233	0.0839224220764683	0.916077577923532	0.0272295933363625	"mig"	"Corvus"	"Corvus"	"mig"	"short"	3861	3162	4560	6664	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident in W and S, migratory in E and N"	1
"Corvus_frugilegus"	"hypo_br"	0.621163315634402	0.5	0.440760056350044	NA	0.5	0.0234220660257864	NA	0.5	0.101222683651233	NA	NA	0.0499147438468993	0.950085256153101	0.00158673867096211	"mig"	"Corvus"	"Corvus"	"mig"	"short"	3861	3162	4560	6664	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident in W and S, migratory in E and N"	1
"Corvus_frugilegus"	"hypo_wi"	0.616688351959556	0.5	0.259002426217899	NA	0.5	0.0781013241469088	NA	0.5	0.0943130610910122	NA	NA	0.121024154081989	0.878975845918011	0.00324814691551377	"mig"	"Corvus"	"Corvus"	"mig"	"short"	3861	3162	4560	6664	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"migratory"	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	"resident in W and S, migratory in E and N"	1
"Corvus_imparatus"	"real"	0.0987475169000048	1	0.219774348687197	NA	0.5	0	NA	0.5	0.00241872645564678	NA	6.86413118483948	0.678813330843879	0.321186669156121	0.708915674548336	"mig"	"Corvus"	"Corvus"	"mig"	"short"	41	46	36	6667	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"resident, non-breeding birds wander regularly to certain area N of breeding range"	1
"Corvus_imparatus"	"hypo_br"	0.135692584113955	1	0.259935522112354	NA	0.5	0	NA	0.5	0.000386598952484718	NA	NA	0.657013739403068	0.342986260596932	0.673428502829931	"mig"	"Corvus"	"Corvus"	"mig"	"short"	41	46	36	6667	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"resident, non-breeding birds wander regularly to certain area N of breeding range"	1
"Corvus_imparatus"	"hypo_wi"	0.105841218451777	1	0.231597057882074	NA	0.5	0	NA	0.5	0.0791519113623929	NA	NA	0.68906441198306	0.310935588016941	0.72523166319794	"mig"	"Corvus"	"Corvus"	"mig"	"short"	41	46	36	6667	TRUE	""	"Corvus"	"Corvidae"	1	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	"resident, non-breeding birds wander regularly to certain area N of breeding range"	1
"Corvus_insularis"	"real"	0.115514085646652	1	0.351327635690524	NA	1	0.123626385956577	NA	0.5	0.0596128766422968	NA	7.62418890701867	0.870326138048362	0.129673861951638	0.549973533955471	"res"	"Corvus"	"Corvus"	"res"	NA	34	34	34	6683	TRUE	""	"Corvus"	"Corvidae"	0	"Corvus"	""	TRUE	0	0	0	0	"resident"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	"apparently resident, locally mobile flocks"	1
